"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"54","GO:0048477","oogenesis",510,46,26.73,"0.01243"
"55","GO:0008103","oocyte microtubule cytoskeleton polariza...",18,4,0.94,"0.01261"
"56","GO:0006935","chemotaxis",243,23,12.74,"0.01288"
"57","GO:0045596","negative regulation of cell differentiat...",98,11,5.14,"0.01296"
"58","GO:0006970","response to osmotic stress",10,3,0.52,"0.01298"
"59","GO:0034334","adherens junction maintenance",10,3,0.52,"0.01298"
"60","GO:0006284","base-excision repair",10,3,0.52,"0.01298"
"61","GO:0035002","liquid clearance, open tracheal system",10,3,0.52,"0.01298"
"62","GO:0010628","positive regulation of gene expression",377,30,19.76,"0.01323"
"63","GO:0045216","cell-cell junction organization",81,13,4.25,"0.01380"
"64","GO:0035295","tube development",588,43,30.82,"0.01383"
"65","GO:0048599","oocyte development",126,13,6.6,"0.01420"
"66","GO:0045475","locomotor rhythm",50,7,2.62,"0.01452"
"67","GO:0048729","tissue morphogenesis",522,41,27.36,"0.01482"
"68","GO:0042330","taxis",292,26,15.3,"0.01490"
"69","GO:0060219","camera-type eye photoreceptor cell diffe...",4,2,0.21,"0.01531"
"70","GO:0051099","positive regulation of binding",4,2,0.21,"0.01531"
"71","GO:0045761","regulation of adenylate cyclase activity",4,2,0.21,"0.01531"
"72","GO:0048593","camera-type eye morphogenesis",4,2,0.21,"0.01531"
"73","GO:0060042","retina morphogenesis in camera-type eye",4,2,0.21,"0.01531"
"74","GO:0043388","positive regulation of DNA binding",4,2,0.21,"0.01531"
"75","GO:1903321","negative regulation of protein modificat...",4,2,0.21,"0.01531"
"76","GO:0042670","retinal cone cell differentiation",4,2,0.21,"0.01531"
"77","GO:0042063","gliogenesis",69,12,3.62,"0.01564"
"78","GO:0009791","post-embryonic development",527,39,27.62,"0.01577"
"79","GO:0051146","striated muscle cell differentiation",101,11,5.29,"0.01601"
"80","GO:0031328","positive regulation of cellular biosynth...",367,29,19.23,"0.01613"
"81","GO:0009891","positive regulation of biosynthetic proc...",367,29,19.23,"0.01613"
"82","GO:0007167","enzyme-linked receptor protein signaling...",215,19,11.27,"0.01695"
"83","GO:0006357","regulation of transcription by RNA polym...",497,37,26.05,"0.01702"
"84","GO:0007281","germ cell development",582,50,30.5,"0.01708"
"85","GO:0009994","oocyte differentiation",143,14,7.49,"0.01712"
"86","GO:0045446","endothelial cell differentiation",11,3,0.58,"0.01717"
"87","GO:0018345","protein palmitoylation",11,3,0.58,"0.01717"
"88","GO:0003158","endothelium development",11,3,0.58,"0.01717"
"89","GO:0001885","endothelial cell development",11,3,0.58,"0.01717"
"90","GO:0070988","demethylation",11,3,0.58,"0.01717"
"91","GO:0022412","cellular process involved in reproductio...",670,59,35.11,"0.01764"
"92","GO:0071363","cellular response to growth factor stimu...",64,8,3.35,"0.01775"
"93","GO:0002064","epithelial cell development",279,29,14.62,"0.01809"
"94","GO:0050808","synapse organization",232,20,12.16,"0.01857"
"95","GO:0007293","germarium-derived egg chamber formation",90,10,4.72,"0.01862"
"96","GO:0002009","morphogenesis of an epithelium",514,40,26.94,"0.01890"
"97","GO:0030182","neuron differentiation",620,48,32.49,"0.01898"
"98","GO:0008360","regulation of cell shape",65,8,3.41,"0.01935"
"99","GO:0051336","regulation of hydrolase activity",174,16,9.12,"0.01949"
"100","GO:0007476","imaginal disc-derived wing morphogenesis",234,20,12.26,"0.02020"
"101","GO:0032446","protein modification by small protein co...",175,16,9.17,"0.02047"
"102","GO:0009888","tissue development",862,66,45.18,"0.02087"
"103","GO:0048863","stem cell differentiation",66,8,3.46,"0.02106"
"104","GO:0007297","ovarian follicle cell migration",119,12,6.24,"0.02133"
"105","GO:0007411","axon guidance",225,21,11.79,"0.02167"
"106","GO:0035335","peptidyl-tyrosine dephosphorylation",21,4,1.1,"0.02181"
"107","GO:0007179","transforming growth factor beta receptor...",21,4,1.1,"0.02181"
"108","GO:0060251","regulation of glial cell proliferation",12,3,0.63,"0.02202"
"109","GO:0045217","cell-cell junction maintenance",12,3,0.63,"0.02202"
"110","GO:0014013","regulation of gliogenesis",12,3,0.63,"0.02202"
"111","GO:0009047","dosage compensation by hyperactivation o...",12,3,0.63,"0.02202"
"112","GO:0009790","embryo development",441,33,23.11,"0.02218"
"113","GO:1905114","cell surface receptor signaling pathway ...",106,11,5.56,"0.02225"
"114","GO:0070848","response to growth factor",67,8,3.51,"0.02287"
"115","GO:0006897","endocytosis",163,15,8.54,"0.02315"
"116","GO:0006355","regulation of DNA-templated transcriptio...",709,49,37.16,"0.02337"
"117","GO:0007474","imaginal disc-derived wing vein specific...",43,6,2.25,"0.02337"
"118","GO:0019953","sexual reproduction",801,66,41.98,"0.02396"
"119","GO:2000026","regulation of multicellular organismal d...",444,33,23.27,"0.02422"
"120","GO:1903506","regulation of nucleic acid-templated tra...",728,50,38.15,"0.02448"
"121","GO:2001141","regulation of RNA biosynthetic process",728,50,38.15,"0.02448"
"122","GO:0003006","developmental process involved in reprod...",693,56,36.32,"0.02451"
"123","GO:0048737","imaginal disc-derived appendage developm...",285,23,14.94,"0.02455"
"124","GO:0060252","positive regulation of glial cell prolif...",5,2,0.26,"0.02464"
"125","GO:0014015","positive regulation of gliogenesis",5,2,0.26,"0.02464"
"126","GO:0007523","larval visceral muscle development",5,2,0.26,"0.02464"
"127","GO:0003407","neural retina development",5,2,0.26,"0.02464"
"128","GO:0060041","retina development in camera-type eye",5,2,0.26,"0.02464"
"129","GO:0048036","central complex development",5,2,0.26,"0.02464"
"130","GO:0060395","SMAD protein signal transduction",5,2,0.26,"0.02464"
"131","GO:0006613","cotranslational protein targeting to mem...",5,2,0.26,"0.02464"
"132","GO:0007158","neuron cell-cell adhesion",5,2,0.26,"0.02464"
"133","GO:0048736","appendage development",290,25,15.2,"0.02474"
"134","GO:0007417","central nervous system development",197,20,10.32,"0.02483"
"135","GO:0007472","wing disc morphogenesis",240,20,12.58,"0.02576"
"136","GO:0014902","myotube differentiation",44,6,2.31,"0.02591"
"137","GO:0007163","establishment or maintenance of cell pol...",195,17,10.22,"0.02610"
"138","GO:2000112","regulation of cellular macromolecule bio...",817,55,42.82,"0.02638"
"139","GO:0008283","cell population proliferation",303,24,15.88,"0.02671"
"140","GO:0007298","border follicle cell migration",109,11,5.71,"0.02676"
"141","GO:0046011","regulation of oskar mRNA translation",13,3,0.68,"0.02754"
"142","GO:0014009","glial cell proliferation",13,3,0.68,"0.02754"
"143","GO:0007318","pole plasm protein localization",13,3,0.68,"0.02754"
"144","GO:0007464","R3/R4 cell fate commitment",13,3,0.68,"0.02754"
"145","GO:0010556","regulation of macromolecule biosynthetic...",837,56,43.87,"0.02797"
"146","GO:0051179","localization",1618,121,84.8,"0.02812"
"147","GO:0060429","epithelium development",805,62,42.19,"0.02842"
"148","GO:0061061","muscle structure development",197,17,10.32,"0.02847"
"149","GO:0019827","stem cell population maintenance",83,9,4.35,"0.02872"
"150","GO:0098727","maintenance of cell number",83,9,4.35,"0.02872"
"151","GO:0097485","neuron projection guidance",232,21,12.16,"0.02883"
"152","GO:0045165","cell fate commitment",243,20,12.74,"0.02894"
"153","GO:0048522","positive regulation of cellular process",1005,67,52.67,"0.02958"
"154","GO:0009314","response to radiation",139,13,7.28,"0.02958"
"155","GO:0048646","anatomical structure formation involved ...",403,30,21.12,"0.03039"
"156","GO:0007419","ventral cord development",34,5,1.78,"0.03049"
"157","GO:0051093","negative regulation of developmental pro...",169,15,8.86,"0.03081"
"158","GO:0007309","oocyte axis specification",112,11,5.87,"0.03190"
"159","GO:0065009","regulation of molecular function",431,36,22.59,"0.03218"
"160","GO:0032268","regulation of cellular protein metabolic...",422,31,22.12,"0.03285"
"161","GO:0009653","anatomical structure morphogenesis",1236,91,64.78,"0.03308"
"162","GO:0098657","import into cell",156,14,8.18,"0.03341"
"163","GO:0045893","positive regulation of DNA-templated tra...",294,23,15.41,"0.03365"
"164","GO:0099173","postsynapse organization",14,3,0.73,"0.03373"
"165","GO:0060857","establishment of glial blood-brain barri...",14,3,0.73,"0.03373"
"166","GO:0048056","R3/R4 cell differentiation",14,3,0.73,"0.03373"
"167","GO:0007040","lysosome organization",14,3,0.73,"0.03373"
"168","GO:0032786","positive regulation of DNA-templated tra...",14,3,0.73,"0.03373"
"169","GO:0080171","lytic vacuole organization",14,3,0.73,"0.03373"
"170","GO:0042692","muscle cell differentiation",113,11,5.92,"0.03375"
"171","GO:0045168","cell-cell signaling involved in cell fat...",24,4,1.26,"0.03425"
"172","GO:0007614","short-term memory",24,4,1.26,"0.03425"
"173","GO:0046331","lateral inhibition",24,4,1.26,"0.03425"
"174","GO:0071560","cellular response to transforming growth...",24,4,1.26,"0.03425"
"175","GO:0071559","response to transforming growth factor b...",24,4,1.26,"0.03425"
"176","GO:0048609","multicellular organismal reproductive pr...",799,65,41.87,"0.03533"
"177","GO:0001941","postsynaptic membrane organization",6,2,0.31,"0.03569"
"178","GO:0021675","nerve development",6,2,0.31,"0.03569"
"179","GO:0097090","presynaptic membrane organization",6,2,0.31,"0.03569"
"180","GO:0043010","camera-type eye development",6,2,0.31,"0.03569"
"181","GO:0007506","gonadal mesoderm development",6,2,0.31,"0.03569"
"182","GO:0010862","positive regulation of pathway-restricte...",6,2,0.31,"0.03569"
"183","GO:0042065","glial cell growth",6,2,0.31,"0.03569"
"184","GO:2000637","positive regulation of miRNA-mediated ge...",6,2,0.31,"0.03569"
"185","GO:0060393","regulation of pathway-restricted SMAD pr...",6,2,0.31,"0.03569"
"186","GO:0060389","pathway-restricted SMAD protein phosphor...",6,2,0.31,"0.03569"
"187","GO:0050908","detection of light stimulus involved in ...",6,2,0.31,"0.03569"
"188","GO:1990255","subsynaptic reticulum organization",6,2,0.31,"0.03569"
"189","GO:0045927","positive regulation of growth",100,10,5.24,"0.03572"
"190","GO:0007498","mesoderm development",73,8,3.83,"0.03605"
"191","GO:0007292","female gamete generation",556,47,29.14,"0.03689"
"192","GO:0007308","oocyte construction",115,11,6.03,"0.03770"
"193","GO:0031326","regulation of cellular biosynthetic proc...",870,57,45.59,"0.03839"
"194","GO:0042303","molting cycle",74,8,3.88,"0.03866"
"195","GO:0007591","molting cycle, chitin-based cuticle",74,8,3.88,"0.03866"
"196","GO:0009889","regulation of biosynthetic process",871,57,45.65,"0.03914"
"197","GO:0048085","adult chitin-containing cuticle pigmenta...",25,4,1.31,"0.03915"
"198","GO:0045176","apical protein localization",15,3,0.79,"0.04057"
"199","GO:0007560","imaginal disc morphogenesis",332,25,17.4,"0.04087"
"200","GO:0048563","post-embryonic animal organ morphogenesi...",332,25,17.4,"0.04087"
"201","GO:0051252","regulation of RNA metabolic process",821,54,43.03,"0.04091"
"202","GO:0006366","transcription by RNA polymerase II",530,37,27.78,"0.04095"
"203","GO:0035556","intracellular signal transduction",502,37,26.31,"0.04125"
"204","GO:0045466","R7 cell differentiation",49,6,2.57,"0.04136"
"205","GO:0090092","regulation of transmembrane receptor pro...",49,6,2.57,"0.04136"
"206","GO:0097659","nucleic acid-templated transcription",770,51,40.35,"0.04179"
"207","GO:0007178","transmembrane receptor protein serine/th...",62,7,3.25,"0.04211"
"208","GO:0043547","positive regulation of GTPase activity",89,9,4.66,"0.04239"
"209","GO:0000904","cell morphogenesis involved in different...",404,31,21.17,"0.04254"
"210","GO:0030036","actin cytoskeleton organization",238,19,12.47,"0.04273"
"211","GO:0032774","RNA biosynthetic process",772,51,40.46,"0.04350"
"212","GO:0030855","epithelial cell differentiation",327,32,17.14,"0.04413"
"213","GO:0008587","imaginal disc-derived wing margin morpho...",50,6,2.62,"0.04501"
"214","GO:0016055","Wnt signaling pathway",90,9,4.72,"0.04504"
"215","GO:0034968","histone lysine methylation",40,7,2.1,"0.04541"
"216","GO:0048518","positive regulation of biological proces...",1097,73,57.49,"0.04641"
"217","GO:0045137","development of primary sexual characteri...",38,5,1.99,"0.04647"
"218","GO:0001752","compound eye photoreceptor fate commitme...",38,5,1.99,"0.04647"
"219","GO:0030509","BMP signaling pathway",38,5,1.99,"0.04647"
"220","GO:0008406","gonad development",38,5,1.99,"0.04647"
"221","GO:0071773","cellular response to BMP stimulus",38,5,1.99,"0.04647"
"222","GO:0030951","establishment or maintenance of microtub...",38,5,1.99,"0.04647"
"223","GO:1903508","positive regulation of nucleic acid-temp...",304,23,15.93,"0.04651"
"224","GO:1902680","positive regulation of RNA biosynthetic ...",304,23,15.93,"0.04651"
"225","GO:0009628","response to abiotic stimulus",353,26,18.5,"0.04709"
"226","GO:0051345","positive regulation of hydrolase activit...",134,12,7.02,"0.04745"
"227","GO:0051173","positive regulation of nitrogen compound...",559,40,29.3,"0.04776"
"228","GO:0043967","histone H4 acetylation",16,3,0.84,"0.04805"
"229","GO:0060148","positive regulation of post-transcriptio...",7,2,0.37,"0.04826"
"230","GO:0045199","maintenance of epithelial cell apical/ba...",7,2,0.37,"0.04826"
"231","GO:0035161","imaginal disc lineage restriction",7,2,0.37,"0.04826"
"232","GO:0070076","histone lysine demethylation",7,2,0.37,"0.04826"
"233","GO:0016577","histone demethylation",7,2,0.37,"0.04826"
"234","GO:0007053","spindle assembly involved in male meiosi...",7,2,0.37,"0.04826"
"235","GO:0051966","regulation of synaptic transmission, glu...",7,2,0.37,"0.04826"
"236","GO:0009065","glutamine family amino acid catabolic pr...",7,2,0.37,"0.04826"
"237","GO:0009651","response to salt stress",7,2,0.37,"0.04826"
"238","GO:1900370","positive regulation of post-transcriptio...",7,2,0.37,"0.04826"
"239","GO:0060485","mesenchyme development",7,2,0.37,"0.04826"
"240","GO:0030718","germ-line stem cell population maintenan...",64,7,3.35,"0.04873"
"241","GO:0055002","striated muscle cell development",64,7,3.35,"0.04873"
"242","GO:0007354","zygotic determination of anterior/poster...",27,4,1.42,"0.05008"
"243","GO:0042706","eye photoreceptor cell fate commitment",39,5,2.04,"0.05112"
"244","GO:0007389","pattern specification process",422,30,22.12,"0.05126"
"245","GO:0050794","regulation of cellular process",2389,151,125.2,"0.05128"
"246","GO:0006351","DNA-templated transcription",763,50,39.99,"0.05132"
"247","GO:0050793","regulation of developmental process",591,40,30.97,"0.05174"
"248","GO:0055001","muscle cell development",65,7,3.41,"0.05227"
"249","GO:1904019","epithelial cell apoptotic process",1,1,0.05,"0.05241"
"250","GO:0044601","protein denucleotidylation",1,1,0.05,"0.05241"
"251","GO:0044602","protein deadenylylation",1,1,0.05,"0.05241"
"252","GO:2000305","semaphorin-plexin signaling pathway invo...",1,1,0.05,"0.05241"
"253","GO:0010960","magnesium ion homeostasis",1,1,0.05,"0.05241"
"254","GO:0010961","cellular magnesium ion homeostasis",1,1,0.05,"0.05241"
"255","GO:1904035","regulation of epithelial cell apoptotic ...",1,1,0.05,"0.05241"
"256","GO:1904037","positive regulation of epithelial cell a...",1,1,0.05,"0.05241"
"257","GO:0018395","peptidyl-lysine hydroxylation to 5-hydro...",1,1,0.05,"0.05241"
"258","GO:0034087","establishment of mitotic sister chromati...",1,1,0.05,"0.05241"
"259","GO:0071678","olfactory bulb axon guidance",1,1,0.05,"0.05241"
"260","GO:0060283","negative regulation of oocyte developmen...",1,1,0.05,"0.05241"
"261","GO:0008050","female courtship behavior",1,1,0.05,"0.05241"
"262","GO:1903729","regulation of plasma membrane organizati...",1,1,0.05,"0.05241"
"263","GO:0097749","membrane tubulation",1,1,0.05,"0.05241"
"264","GO:1902464","regulation of histone H3-K27 trimethylat...",1,1,0.05,"0.05241"
"265","GO:1902465","negative regulation of histone H3-K27 tr...",1,1,0.05,"0.05241"
"266","GO:0021550","medulla oblongata development",1,1,0.05,"0.05241"
"267","GO:0021575","hindbrain morphogenesis",1,1,0.05,"0.05241"
"268","GO:0021579","medulla oblongata morphogenesis",1,1,0.05,"0.05241"
"269","GO:1903830","magnesium ion transmembrane transport",1,1,0.05,"0.05241"
"270","GO:0051686","establishment of ER localization",1,1,0.05,"0.05241"
"271","GO:0045234","protein palmitoleylation",1,1,0.05,"0.05241"
"272","GO:0018175","protein nucleotidylation",1,1,0.05,"0.05241"
"273","GO:0050727","regulation of inflammatory response",1,1,0.05,"0.05241"
"274","GO:0050728","negative regulation of inflammatory resp...",1,1,0.05,"0.05241"
"275","GO:0046000","positive regulation of ecdysteroid secre...",1,1,0.05,"0.05241"
"276","GO:0018117","protein adenylylation",1,1,0.05,"0.05241"
"277","GO:0010265","SCF complex assembly",1,1,0.05,"0.05241"
"278","GO:0045762","positive regulation of adenylate cyclase...",1,1,0.05,"0.05241"
"279","GO:0036089","cleavage furrow formation",1,1,0.05,"0.05241"
"280","GO:0042245","RNA repair",1,1,0.05,"0.05241"
"281","GO:0033523","histone H2B ubiquitination",1,1,0.05,"0.05241"
"282","GO:0097017","renal protein absorption",1,1,0.05,"0.05241"
"283","GO:1990616","magnesium ion export from mitochondrion",1,1,0.05,"0.05241"
"284","GO:0042756","drinking behavior",1,1,0.05,"0.05241"
"285","GO:0045855","negative regulation of pole plasm oskar ...",1,1,0.05,"0.05241"
"286","GO:1903608","protein localization to cytoplasmic stre...",1,1,0.05,"0.05241"
"287","GO:2000833","positive regulation of steroid hormone s...",1,1,0.05,"0.05241"
"288","GO:0034196","acylglycerol transport",1,1,0.05,"0.05241"
"289","GO:1902876","negative regulation of embryonic pattern...",1,1,0.05,"0.05241"
"290","GO:1902841","regulation of netrin-activated signaling...",1,1,0.05,"0.05241"
"291","GO:1902843","positive regulation of netrin-activated ...",1,1,0.05,"0.05241"
"292","GO:0015766","disaccharide transport",1,1,0.05,"0.05241"
"293","GO:0035552","oxidative single-stranded DNA demethylat...",1,1,0.05,"0.05241"
"294","GO:0015771","trehalose transport",1,1,0.05,"0.05241"
"295","GO:0015772","oligosaccharide transport",1,1,0.05,"0.05241"
"296","GO:0045016","mitochondrial magnesium ion transmembran...",1,1,0.05,"0.05241"
"297","GO:0043983","histone H4-K12 acetylation",1,1,0.05,"0.05241"
"298","GO:0046476","glycosylceramide biosynthetic process",1,1,0.05,"0.05241"
"299","GO:0017185","peptidyl-lysine hydroxylation",1,1,0.05,"0.05241"
"300","GO:1903358","regulation of Golgi organization",1,1,0.05,"0.05241"
