focal_species	other_species	ortholog_number	focal_transcript	other_transcript	dN	dS	dN/dS	focal_gene_ID	LFC_abdomen	FDR_pval_abdomen	LFC_head+thorax	FDR_pval_head+thorax	level_most_dist_ortholog	orthogroup_ID	pos_sel
C_maculatus	B_siliquastri	337	g1722.t1	BRAKERILHT00000017350	0.0585	0.783	0.07471264367816093	g1722	-1.15179876269806	4.15449061287308e-46	0.0489222775976453	0.658775318767957	5	1035	False
C_maculatus	B_siliquastri	372	g1449.t1	BRAKERILHT00000017126	0.0023	0.2679	0.0085852930197835	g1449	0.156117273992056	0.130200019699983	-0.165835826030174	0.169672317534397	5	972	False
C_maculatus	B_siliquastri	153	g1520.t1	BRAKERILHT00000017933	0.0269	0.9985	0.026940410615923886	g1520	-0.821690194436807	0.0002455970196106	0.27802061855615	0.321866393776312	5	1032	True
C_maculatus	B_siliquastri	116	g1611.t1	BRAKERILHT00000017413	0.0066	0.6838	0.009651945013161743	g1611	0.822211130281048	8.830080964582339e-11	-0.236710535665111	0.105810463104736	5	998	False
C_maculatus	B_siliquastri	36	g1581.t1	BRAKERILHT00000017845	0.1346	0.828	0.16256038647342996	g1581	0.725937667625227	1.18648564098733e-11	-0.05704552653014	0.691258318353028	5	922	False
C_maculatus	B_siliquastri	217	g2877.t1	BRAKERILHT00000017359	0.0201	0.4513	0.04453800132949258	g2877	0.512075918018562	1.92465400528915e-08	0.0816294817168939	0.490506522431969	5	894	False
C_maculatus	B_siliquastri	276	g2911.t2	BRAKERILHT00000017041	0.0809	0.6863	0.11787847879935888	g2911	-0.061533041314538	0.79870574033115	0.314691971151885	0.278759900822097	5	824	False
C_maculatus	B_siliquastri	233	g1467.t1	BRAKERILHT00000017851	0.0202	0.4595	0.043960826985854184	g1467	0.707576646275416	1.08111296036679e-18	0.13803908931981	0.158624651767353	5	1040	False
C_maculatus	B_siliquastri	177	g1667.t2	BRAKERILHT00000017964	0.0522	0.7865	0.06636999364272092	g1667	-1.14718162840636	8.85165188176117e-26	-0.0745653437185389	0.586549218157078	5	884	True
C_maculatus	B_siliquastri	132	g1434.t1	BRAKERILHT00000017195	0.0286	0.881	0.03246311010215664	g1434	0.569609334797785	6.83426528693911e-13	-0.0959110703407053	0.309467726229163	5	813	False
C_maculatus	B_siliquastri	97	g1604.t1	BRAKERILHT00000017008	0.0103	0.5481	0.01879219120598431	g1604	0.916709432838232	0.0004694670788423	0.154997141180301	0.646085447155982	5	993	False
C_maculatus	B_siliquastri	173	g1737.t1	BRAKERILHT00000017890	0.1038	1.2127	0.08559412880349634	g1737	2.57423179018379	9.05924457683591e-111	0.684440396018872	2.64250592122074e-07	4	870	False
C_maculatus	B_siliquastri	136	g1428.t1	BRAKERILHT00000018007	0.072	1.1976	0.06012024048096192	g1428	-1.90547231130076	1.0160888255487202e-09	-0.0352501714843737	0.935767304047185	3	808	False
C_maculatus	B_siliquastri	272	g2904.t1	BRAKERILHT00000017934	0.2688	0.9545	0.28161341016238867	g2904		1.0		1.0	3	827	False
C_maculatus	B_siliquastri	237	g5203.t1	BRAKERILHT00000017288	0.0187	0.438	0.04269406392694064	g5203	-0.0864566747366776	0.603866522673682	-0.220469209722481	0.24996435866157	5	997	False
C_maculatus	B_siliquastri	16	g1569.t1	BRAKERILHT00000017462	0.0309	0.8309	0.03718859068479961	g1569	-0.457214636895383	5.94991593176222e-06	0.260662582623823	0.0210823782950212	5	788	True
C_maculatus	B_siliquastri	352	g1399.t2	BRAKERILHT00000017264	0.0098	0.2884	0.03398058252427184	g1399	-1.00590560581432	2.68974252520893e-21	-0.855459090529461	8.36076573516324e-16	5	875	False
C_maculatus	B_siliquastri	333	g1718.t1	BRAKERILHT00000017958	0.0293	0.6307	0.046456318376407166	g1718	1.34315265364309	3.2651147315798296e-28	-0.301810213738116	0.0241305067137809	5	1029	True
C_maculatus	B_siliquastri	376	g7270.t1	BRAKERILHT00000017912	0.0344	0.6487	0.05302913519346385	g7270	-1.3641963720854	4.78262877894625e-26	-0.972070526857523	1.38509963910657e-14	5	1068	False
C_maculatus	B_siliquastri	296	g7426.t1	BRAKERILHT00000018064	0.0122	0.5855	0.020836891545687446	g7426	-0.463218965621815	9.201441456787141e-09	-0.152215173934257	0.100935699425704	5	862	True
C_maculatus	B_siliquastri	197	g1682.t1	BRAKERILHT00000016992	0.0306	0.6416	0.047693266832917705	g1682	0.201008667794425	0.472706447425043	-0.744206418349992	0.0139209092762324	5	843	False
C_maculatus	B_siliquastri	32	g1423.t1	BRAKERILHT00000018023	0.0493	0.6959	0.0708435119988504	g1423	1.07550505298757	7.52413149804671e-14	0.425214911002772	0.0152456656503896	5	865	False
C_maculatus	B_siliquastri	213	g1532.t1	BRAKERILHT00000017258	0.0104	0.6301	0.016505316616410092	g1532	0.694502670931007	7.20800276938568e-08	-0.60654354968289	3.8709568160098e-06	5	891	False
C_maculatus	B_siliquastri	157	g1646.t2	BRAKERILHT00000017005	0.0033	0.4474	0.0073759499329459095	g1646	0.909786764766381	5.88983343539557e-06	-0.114275834483394	0.652024106105979	5	911	False
C_maculatus	B_siliquastri	112	g1615.t1	BRAKERILHT00000017781	0.0338	1.0019	0.033735901786605446	g1615	0.707930580178729	0.0025527218185255	0.336857155268516	0.211133372584179	5	913	False
C_maculatus	B_siliquastri	155	g1648.t1	BRAKERILHT00000017603	0.0205	0.6617	0.0309808070122412	g1648	1.27297849694312	6.41568186604929e-22	-0.172063255782699	0.346488365078818	5	778	False
C_maculatus	B_siliquastri	88	g1591.t3	BRAKERILHT00000017774	0.0225	0.5168	0.043537151702786374	g1591	-1.05478439222102	0.0216242509384139	-1.38597799692767	0.0055663360313151	5	793	True
C_maculatus	B_siliquastri	110	g1665.t1	BRAKERILHT00000017272	0.0616	0.6951	0.08862034239677744	g1665	0.112983488797855	0.251314645874205	-0.040849526484496	0.752418146867999	5	907	True
C_maculatus	B_siliquastri	254	g1540.t1	BRAKERILHT00000017045	0.033	0.7424	0.04445043103448276	g1540	0.0595897494867198	0.584676543421684	-0.588380196612626	1.06843963821952e-08	5	1051	True
C_maculatus	B_siliquastri	211	g1530.t1	BRAKERILHT00000017874	0.0332	0.5803	0.05721178700672066	g1530	-0.719251633370787	2.5879379957086797e-11	-0.0092085948303821	0.9538456238105	5	889	True
C_maculatus	B_siliquastri	30	g1421.t3	BRAKERILHT00000017923	0.0815	1.0438	0.07808009197164208	g1421	0.647337744107679	0.0034330528413228	-0.0497794305816324	0.868843555932084	5	864	False
C_maculatus	B_siliquastri	75	g1625.t1	BRAKERILHT00000017868	0.0494	0.7175	0.06885017421602788	g1625	-0.212411313390461	0.0164223633107482	-0.138276008776169	0.1886946435326	5	957	False
C_maculatus	B_siliquastri	349	g1402.t1	BRAKERILHT00000018018	0.005	0.4055	0.012330456226880395	g1402	0.680121493597031	9.950767163741341e-09	-0.294281123184134	0.0297693169722815	5	872	True
C_maculatus	B_siliquastri	331	g1716.t1	BRAKERILHT00000017632	0.0027	0.6001	0.004499250124979171	g1716	-1.59005717908285	3.2214792863003e-14	-0.571211727478925	0.0110857641789282	5	915	False
C_maculatus	B_siliquastri	374	g7272.t4	BRAKERILHT00000017342	0.0079	0.5412	0.01459719142645972	g7272	1.86988264616312	7.96777536241524e-22	0.0223667897133245	0.947290082261448	5	1065	False
C_maculatus	B_siliquastri	269	g7439.t1	BRAKERILHT00000017460	0.0118	0.5624	0.020981507823613087	g7439	1.13688357284304	4.09968827580743e-10	-0.47762409076797	0.0186104905986427	5	829	True
C_maculatus	B_siliquastri	195	g1684.t1	BRAKERILHT00000017150	0.0211	0.701	0.03009985734664765	g1684	-1.98580863114777	1.19612088798708e-16	-0.758564637907377	0.0027508450599772	5	919	False
C_maculatus	B_siliquastri	48	g1636.t1	BRAKERILHT00000018040	0.0652	0.8421	0.07742548390927442	g1636	-0.548416488828595	4.37078377813375e-07	-0.49940327709612	4.18364986689863e-06	5	941	True
C_maculatus	B_siliquastri	168	g1476.t1	BRAKERILHT00000017210	0.0175	0.3819	0.04582351400890285	g1476	0.0	1.0	-1.66233059398089	0.001024713014438	5	1022	False
C_maculatus	B_siliquastri	294	g2929.t1	BRAKERILHT00000017116	0.0252	0.6113	0.04122362178962866	g2929		1.0		1.0	5	861	False
C_maculatus	B_siliquastri	315	g1508.t1	BRAKERILHT00000017448	0.0249	0.4125	0.06036363636363636	g1508	-0.126037674086566	0.652459427903142	-0.562960598631309	0.0478247912850102	3	1009	False
C_maculatus	B_siliquastri	350	g1401.t1	BRAKERILHT00000017296	0.0143	0.4704	0.03039965986394558	g1401		1.0		1.0	5	873	False
C_maculatus	B_siliquastri	109	g1664.t1	BRAKERILHT00000017025	0.0753	0.4881	0.15427166564228645	g1664	0.915270761313982	0.0001114788751392	-0.164388567322488	0.594948284624982	5	908	False
C_maculatus	B_siliquastri	270	g2902.t1	BRAKERILHT00000017502	0.0698	1.1786	0.05922280671983709	g2902	1.9879686601603	2.8978766069489603e-98	0.186820542396675	0.09807423105574	5	828	False
C_maculatus	B_siliquastri	235	g2863.t2	BRAKERILHT00000017809	0.0381	0.5539	0.06878497923812964	g2863	2.88410546222566	5.99444430400684e-15	1.26355677408844	0.0025469251830976	5	904	True
C_maculatus	B_siliquastri	171	g1473.t1	BRAKERILHT00000017405	0.0339	0.6689	0.05068022125878307	g1473		1.0		1.0	5	1023	False
C_maculatus	B_siliquastri	134	g1431.t1	BRAKERILHT00000017486	0.0157	0.5083	0.030887271296478457	g1431	-1.84060389711576	1.7822147668556e-46	-0.427729734405021	0.0017841226442308	5	810	False
C_maculatus	B_siliquastri	117	g1610.t1	BRAKERILHT00000017247	0.0848	0.9027	0.09394040101916473	g1610		1.0		1.0	5	1003	False
C_maculatus	B_siliquastri	152	g1702.t1	BRAKERILHT00000017122	0.0455	0.6538	0.069593147751606	g1702	0.696633759410198	6.37348918017008e-16	-0.207707921925867	0.0409494250145945	5	1031	False
C_maculatus	B_siliquastri	37	g1580.t1	BRAKERILHT00000017364	0.0498	0.6182	0.08055645422193465	g1580	0.180085236728003	0.125144000941688	0.206606543284484	0.118333759368559	5	923	False
C_maculatus	B_siliquastri	216	g2876.t1	BRAKERILHT00000016991	0.0399	0.6709	0.059472350573856005	g2876	-0.522122434197941	7.28275770084188e-08	-0.649859630124782	1.04080253925115e-10	5	893	False
C_maculatus	B_siliquastri	253	g1541.t1	BRAKERILHT00000017069	0.0148	0.5686	0.026028842771720014	g1541	-0.553186429551427	8.1442910125112e-07	-0.567224556568802	1.2393317632266e-06	5	1052	False
C_maculatus	B_siliquastri	8	g7475.t2	BRAKERILHT00000017347	0.02	0.3169	0.06311139160618491	g7475	-0.977966094335866	2.89958932631112e-17	-0.665658100084558	1.13122391069882e-07	5	962	False
C_maculatus	B_siliquastri	373	g1448.t1	BRAKERILHT00000017483	0.1185	0.7729	0.15331866994436535	g1448	0.406257794627469	0.0007710388805444	-0.0623182133208375	0.683577460794994	4	971	False
C_maculatus	B_siliquastri	293	g2928.t1	BRAKERILHT00000017720	0.0959	0.4524	0.21198054818744472	g2928	-0.0501895223693832	0.887936728736233	-0.143537378183019	0.710202537313211	5	860	False
C_maculatus	B_siliquastri	357	g2872.t1	BRAKERILHT00000017220	0.001	0.5303	0.0018857250612860645	g2872	0.755304583992611	0.000659434132878	-0.0355951259048053	0.914458893137911	5	847	False
C_maculatus	B_siliquastri	312	g1505.t1	BRAKERILHT00000017982	0.0044	0.437	0.010068649885583524	g1505	-0.377856177634892	0.0337032159881053	-0.388765310828679	0.0412574969074742	5	1006	False
C_maculatus	B_siliquastri	232	g1468.t1	BRAKERILHT00000017896	0.0011	1.0831	0.0010156033607238483	g1468	0.533159908163546	2.33519874997378e-05	-0.106534428900552	0.544405674974326	4	1027	False
C_maculatus	B_siliquastri	277	g2912.t1	BRAKERILHT00000017270	0.0408	0.6146	0.06638464041653108	g2912	-1.00279700405779	1.96684650437899e-15	-0.0435591703515899	0.795712263294442	4	823	False
C_maculatus	B_siliquastri	56	g2898.t1	BRAKERILHT00000017978	0.0064	0.7192	0.008898776418242493	g2898	-2.05064832982806	0.0055712347360962	-0.951973500632192	0.0714773204400632	5	834	False
C_maculatus	B_siliquastri	176	g1686.t1	BRAKERILHT00000017083	0.0484	0.4011	0.1206681625529793	g1686	0.575953536555502	1.14559087345991e-07	-0.1527165349906	0.256544860224512	4	921	True
C_maculatus	B_siliquastri	288	g2923.t2	BRAKERILHT00000017047	0.0523	0.748	0.06991978609625668	g2923	-0.127893483165847	0.290661092290801	0.535305985023168	1.62746872821357e-05	5	855	False
C_maculatus	B_siliquastri	131	g1435.t1	BRAKERILHT00000017561	0.0006	0.6251	0.0009598464245720684	g1435	0.512324234469978	0.0324849273081574	-0.736797096994737	0.0035882010668222	5	812	False
C_maculatus	B_siliquastri	174	g1738.t1	BRAKERILHT00000017576	0.0054	0.4228	0.012771996215704825	g1738	0.154548475704635	0.0967107898357522	-0.0996059938604116	0.370092284118995	5	869	False
C_maculatus	B_siliquastri	54	g2900.t1	BRAKERILHT00000017508	0.362	2.9472	0.12282844733984799	g2900		1.0		1.0	3	833	False
C_maculatus	B_siliquastri	189	g1669.t1	BRAKERILHT00000017571	0.0065	0.9434	0.006889972440110239	g1669	0.769168273149911	4.72014442824438e-19	0.0935484612340947	0.377094510673672	5	878	False
C_maculatus	B_siliquastri	11	g7464.t1	BRAKERILHT00000017679	0.1686	1.0555	0.15973472288015156	g7464	1.44789002866557	8.31339237425986e-41	0.349384676086847	0.0046506722851346	5	953	True
C_maculatus	B_siliquastri	230	g1470.t1	BRAKERILHT00000017294	0.0052	0.3901	0.013329915406306075	g1470	1.72051950973207	2.7059805904606398e-71	0.110532359500625	0.385148706687359	5	1025	False
C_maculatus	B_siliquastri	275	g2910.t1	BRAKERILHT00000017177	0.0621	0.6778	0.09161994688698732	g2910	-1.98708124848313	2.73159392724741e-27	-0.63579621174998	0.0009612814138961	5	825	True
C_maculatus	B_siliquastri	368	g1453.t1	BRAKERILHT00000018056	0.0201	0.8741	0.02299508065438737	g1453		1.0		1.0	5	974	False
C_maculatus	B_siliquastri	69	g1626.t1	BRAKERILHT00000017974	0.0515	0.4637	0.1110631874056502	g1626	0.433158463940416	0.0045552684696819	0.140923458313196	0.497348231652658	5	934	False
C_maculatus	B_siliquastri	248	g1546.t1	BRAKERILHT00000017346	0.0358	0.827	0.04328899637243047	g1546	-0.398777748529655	0.0061596736944662	1.09664661577947	1.72603964970015e-13	5	1046	True
C_maculatus	B_siliquastri	94	g1601.t2	BRAKERILHT00000017081	0.0617	1.0199	0.06049612707128149	g1601	-0.362110838504183	0.0007797268055075	-0.362926282659948	0.0016695832976768	5	995	True
C_maculatus	B_siliquastri	149	g1660.t1	BRAKERILHT00000017357	0.0323	0.5224	0.06183001531393569	g1660	-0.0156268174577342	0.872802815659152	-0.320909001515696	0.0023725089744654	5	988	True
C_maculatus	B_siliquastri	334	g1719.t1	BRAKERILHT00000017024	0.0919	0.3986	0.23055694932262918	g1719	0.249787513792342	0.0933914468706485	0.0910377699576351	0.631288615454548	4	1030	True
C_maculatus	B_siliquastri	128	g1438.t1	BRAKERILHT00000018021	0.0076	0.5433	0.013988588256948278	g1438	0.835241259175138	1.92841022499545e-10	-0.884486899177691	1.8682137139219197e-12	5	814	False
C_maculatus	B_siliquastri	291	g2926.t1	BRAKERILHT00000017230	0.1077	0.856	0.1258177570093458	g2926	-0.806403698543801	0.0007881512813843	0.718981209446025	0.0112877546716845	4	858	False
C_maculatus	B_siliquastri	190	g1525.t1	BRAKERILHT00000017979	0.101	0.7835	0.12890874282067646	g1525	2.81519670405881	2.0970210376254802e-188	0.806541520669917	4.5684715422504205e-14	3	887	False
C_maculatus	B_siliquastri	214	g1533.t2	BRAKERILHT00000017425	0.023	0.5917	0.038871049518336996	g1533	0.741471713529433	3.77581701890571e-20	0.165816321795854	0.144977985709814	5	892	False
C_maculatus	B_siliquastri	70	g1627.t2	BRAKERILHT00000017742	0.0715	0.6746	0.10598873406463089	g1627	0.748558245262646	8.31228510497664e-16	-0.0003870457564576	1.0	4	935	False
C_maculatus	B_siliquastri	35	g1582.t1	BRAKERILHT00000017745	0.0072	0.5098	0.014123185562965868	g1582	-0.709353588971688	1.61691282890148e-05	-0.867905324790302	4.80464844205455e-07	5	868	True
C_maculatus	B_siliquastri	115	g1612.t1	BRAKERILHT00000017881	0.0608	0.646	0.09411764705882353	g1612	-0.831348463064686	9.114572804558019e-22	0.234578016617992	0.022587249204361	5	999	False
C_maculatus	B_siliquastri	150	g1661.t2	BRAKERILHT00000017998	0.0331	0.6764	0.04893554109994086	g1661	0.612509142785829	6.2057633593595306e-09	0.0983631080409058	0.438962116361962	5	989	False
C_maculatus	B_siliquastri	309	g1500.t1	BRAKERILHT00000017309	0.0106	0.6448	0.016439205955334987	g1500	-0.725019480117937	8.091657666131e-06	-0.856688328170557	3.09941821175182e-07	5	943	True
C_maculatus	B_siliquastri	268	g7440.t1	BRAKERILHT00000017569	0.1553	0.4796	0.3238115095913261	g7440	0.198568088680576	0.358933637157389	0.143131849681902	0.589312377546838	5	830	False
C_maculatus	B_siliquastri	194	g1685.t1	BRAKERILHT00000017658	0.18	0.6468	0.27829313543599254	g1685	2.91097387889508	1.18749209393978e-48	0.158866313299533	0.523477912460197	4	920	True
C_maculatus	B_siliquastri	375	g7271.t1	BRAKERILHT00000017647	0.0249	0.9388	0.026523221133361738	g7271	1.42107595446269	1.4011048137906e-25	0.340495679877961	0.0321441119811872	5	1066	False
C_maculatus	B_siliquastri	348	g1403.t1	BRAKERILHT00000017218	0.0914	0.4045	0.22595797280593322	g1403	-0.907919887713422	3.88367466009372e-31	-0.587363802059327	2.11178623822586e-12	5	871	False
C_maculatus	B_siliquastri	111	g1666.t1	BRAKERILHT00000017644	0.0224	0.5438	0.04119161456417801	g1666	1.53025531071811	1.93501552969552e-50	0.494174809075439	8.59305649163312e-06	5	914	True
C_maculatus	B_siliquastri	154	g1649.t1	BRAKERILHT00000017449	0.0158	0.7074	0.02233531241164829	g1649	0.357269467774094	0.0011554306794071	0.161406535976851	0.205990075351149	5	779	True
C_maculatus	B_siliquastri	210	g1529.t2	BRAKERILHT00000017161	0.0164	0.6554	0.02502288678669515	g1529	1.45069021504568	2.8100443367765797e-36	0.297824810653701	0.0203749763658657	5	888	False
C_maculatus	B_siliquastri	255	g1539.t2	BRAKERILHT00000017058	0.0283	0.7324	0.03864008738394319	g1539	0.491336709521178	1.27131302687569e-05	-0.171199886018214	0.18238660290611	5	1050	False
C_maculatus	B_siliquastri	74	g1631.t1	BRAKERILHT00000017597	0.0409	0.6058	0.06751403103334433	g1631	1.71688513049324	3.5240571740987e-13	0.612429924050977	0.0527718124788937	4	937	False
C_maculatus	B_siliquastri	329	g1714.t1	BRAKERILHT00000017869	0.0427	0.4959	0.08610606977213148	g1714	0.127457583813509	0.244623972188102	-0.642181664236693	6.54305468860575e-09	5	917	True
C_maculatus	B_siliquastri	15	g1439.t1	BRAKERILHT00000017408	0.0678	0.6948	0.09758203799654577	g1439	-0.555387635035187	3.23804468215624e-06	-0.344174443571456	0.0079945705968907	5	789	False
C_maculatus	B_siliquastri	135	g1429.t1	BRAKERILHT00000017380	0.0114	0.4613	0.02471276826360286	g1429	4.11589719483969	2.7722930872488997e-83	0.641446763907215	0.0094240228337157	5	809	False
C_maculatus	B_siliquastri	90	g1596.t1	BRAKERILHT00000017127	0.0704	0.6369	0.11053540587219345	g1596	-1.60675072214308	2.49816907257839e-38	-0.279138417304825	0.0380603223995149	5	797	False
C_maculatus	B_siliquastri	108	g1663.t1	BRAKERILHT00000017946	0.1502	0.6944	0.21630184331797234	g1663	0.120723305677862	0.50841370559042	-0.446078034045814	0.0157105574849872	4	991	True
C_maculatus	B_siliquastri	351	g1400.t1	BRAKERILHT00000017007	0.0378	0.8502	0.04446012702893437	g1400	-2.12679470641636	1.50131586812913e-48	-0.665244472342252	3.36769753482469e-06	5	874	True
C_maculatus	B_siliquastri	92	g1598.t1	BRAKERILHT00000017612	0.0081	0.5468	0.014813460131675203	g1598	1.14713273738188	5.13975937284135e-26	-0.164533910673553	0.204462260643808	5	939	True
C_maculatus	B_siliquastri	353	g1398.t1	BRAKERILHT00000017649	0.0013	0.3086	0.004212572909915748	g1398	1.10712917626962	1.67843525089932e-25	-0.0053055737274111	0.975045166202419	5	876	False
C_maculatus	B_siliquastri	316	g1509.t1	BRAKERILHT00000017481	0.0829	0.8422	0.09843267632391357	g1509	0.90537074502184	0.0001647203722749	-0.451323772622103	0.0853142200068091	4	1010	False
C_maculatus	B_siliquastri	137	g1426.t2	BRAKERILHT00000017892	0.1264	0.9367	0.13494181701718802	g1426	0.451814628208417	0.262330306404366	1.57057640198032	0.0005422708712622	5	807	False
C_maculatus	B_siliquastri	172	g1472.t1	BRAKERILHT00000017839	0.0206	0.4417	0.046637989585691646	g1472	-1.08582905569472	0.0003395691002911	-1.39812600913032	9.762594385036969e-12	5	1024	False
C_maculatus	B_siliquastri	236	g2862.t1	BRAKERILHT00000017217	0.054	0.7217	0.07482333379520577	g2862	0.3399828482772	0.0014120324010227	0.205538384117377	0.0961977308595471	5	905	True
C_maculatus	B_siliquastri	273	g2905.t1	BRAKERILHT00000017613	0.1993	0.8508	0.2342501175364363	g2905	-8.88765103337599	5.05384727575146e-05	-4.10604467390874	0.0410172772370249	4	826	False
C_maculatus	B_siliquastri	17	g1568.t1	BRAKERILHT00000017211	0.169	1.6053	0.10527627234784777	g1568	1.64126100627111	0.000241090881363	-1.58042756157952	0.0048608009496239	3	787	False
C_maculatus	B_siliquastri	76	g1624.t1	BRAKERILHT00000017015	0.0297	0.546	0.05439560439560439	g1624	-0.220758760019825	0.0929271394253949	-0.293788800903562	0.0209546503524062	5	942	False
C_maculatus	B_siliquastri	33	g1424.t1	BRAKERILHT00000017132	0.0506	0.7498	0.06748466257668712	g1424	2.33724283615234	4.7312589629016804e-60	0.879871025723091	5.60158707302913e-09	5	866	True
C_maculatus	B_siliquastri	212	g1531.t2	BRAKERILHT00000017559	0.0169	0.3879	0.043567929878834746	g1531	0.596151419498141	4.02311200260086e-09	-0.368558768298219	0.0013435299866131	5	890	False
C_maculatus	B_siliquastri	257	g1440.t1	BRAKERILHT00000017957	0.0442	0.8272	0.05343326885880077	g1440	8.74475880394865	3.3196964092254102e-09	5.9619905650436	4.39535589527898e-05	5	1062	False
C_maculatus	B_siliquastri	297	g7427.t1	BRAKERILHT00000017534	0.0202	0.6422	0.03145437558393024	g7427	-0.189338750135283	0.075326554773851	0.102157722853286	0.420277115912402	5	863	False
C_maculatus	B_siliquastri	332	g1717.t1	BRAKERILHT00000017784	0.0127	0.5911	0.021485366266283203	g1717	0.492662232183134	0.0015263360539821	-0.317316209945845	0.0617419152829607	5	1028	False
